id_catalog_simple,config,import,sku,created_at_external,updated_at_external,created_at,updated_at,price,special_price,special_from_date,special_to_date,tax_class,tax_class_2,original_price,base_price,barcode_ean,sku_supplier_simple,supplier_simple_name,shipment_type,transport_type,is_global,shipment_cost,shipment_cost_comment,dreamroom_show_in_image_map,dreamroom_image_map_x,dreamroom_image_map_y,xcart_sku,delivery_date_start,delivery_date_end,docdata_ean,docdata_description,docdata_weight,custom_identifier,expected_delivery_date_start,expected_delivery_date_end,navision_flag,delivery_day_min,delivery_day_max,additional_inbound_info,expected_gm1,expected_gm2,expected_gm3,sum_gross_weight,number_separate_packages,delay_reasons,hide_original_price,producer_name,producer_address,additional_2mh_service,additional_2mh_service_price,is_bundle,id_catalog_config_westwing,design_scout,logistic_lead,id_catalog_simple_westwing,simple,variation,brand,supplier,supplier_identifier,config_group,attribute_set,categories,id_catalog_config,sku_config,status_config,name,name_other,description,editor_opinion,choice_of_description,display_as_out_of_stock,pet_status,pet_approved,activated_at,sku_supplier_config,name_supplier,origin,delivery_period,note,designer,color,main_material,finish,measures,weight,details,package_height,package_length,package_width,package_weight,short_description,care_label,next_simple_nr,brand_name_for_theme_campaigns,advent_day,advent_url,advent_path,overwrite_delivery_period,is_seo_relevant,export_static,is_hybris_product,has_delivery_guarantee,net_purchase_price,net_purchase_price_discounted,supplier_product_number,supplier_product_name,local_stock,global_stock,package1_length,package1_height,package1_width,package1_weight,package2_length,package2_height,package2_width,package2_weight,package3_length,package3_height,package3_width,package3_weight,color_1,color_2,color_3,color_characteristic,position,additional_campaigns,campaign,status_simple,expected_logistics_costs,discount_level,blowout_round,allow_multiple_po,,,,,,,
777421,775611,,JU001WWAR4EAES-1,,,2015-04-08 12:21:47,2015-04-15 12:40:45,559,,,,1,,946,,,,,Two-Man-Handling (2MH),,1,56,56 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-112,,,2021804000360,ARYA-C table 149x149 Plated Natural Natural About M46,88500,ES15JUL17-112,,,1,31,45,Re-Packaging required,31.7,24.9,23.5,95800,2,,0,,,,,0,774194,,,776960,777421,,Julià Grup,Julià Grup,ESJULI1,,westwing,100509,775611,JU001WWAR4EAES,active,Table à manger ARYA bois et acier, naturel - L149,,x,,P,0,creation,edited,images,1,,ES15JUL17-112,,China,,130,,Naturel,Bois MDF et acier,,Longueur : 149 cm<br>Hauteur : 75 cm<br>Largeur : 149 cm,,1 Table à manger<br>Supporte une charge maximale de 60 Kg,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,281.5,,C431M46,ARYA-C Mesa 149x149 Chapado Natural Sobre Natural M46,0,36,155,155,6,70800,,,,,,,,,Wood pattern,,,,10,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777423,775613,,JU001WWAR4ECES-1,,,2015-04-08 12:21:48,2015-04-15 12:40:45,359,,,,1,,562,,,,,Two-Man-Handling (2MH),,1,36,36 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-114,,,2021804000384,hycks table 140x80 light gray wood m03,24800,ES15JUL17-114,,,1,31,45,Re-Packaging required,32.4,25.5,24.1,28000,1,,0,,,,,0,774196,,,776962,777423,,Julià Grup,Julià Grup,ESJULI1,,westwing,100509,775613,JU001WWAR4ECES,active,Table à manger bois de pin recyclé, gris clair - L140,,x,,P,0,creation,edited,images,1,,ES15JUL17-114,,Indonesia,,130,,Gris clair,Bois de pin recyclé,,Longueur : 140 cm<br>Hauteur : 78 cm<br>Largeur : 80 cm,,1 Table à manger<br>Fabrication artisanale<br><br>Des variations de formes et de couleurs peuvent exister en raison de fabrication artisanale,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,167.13,,H009M03,hycks mesa 140x80 madera gris claro m03,0,7,148,86,18,28000,,,,,,,,,Wood pattern,,,,12,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777425,775615,,JU001WWAR4EEES-1,,,2015-04-08 12:21:49,2015-04-15 12:40:45,129,,,,1,,176,,,,,Local warehouse,,1,0,,,,,ES15JUL17-117,,,2021804000407,Natural Wood Chair Alsie M46,4500,ES15JUL17-117,,,1,29,43,Re-Packaging required,34.8,30.9,29.1,5500,1,,0,,,,,0,774198,,,776964,777425,,Julià Grup,Julià Grup,ESJULI1,,westwing,100457,775615,JU001WWAR4EEES,active,Chaise FINESSE ormes et rotin, naturel - L50,,x,,P,0,creation,edited,images,1,,ES15JUL17-117,,China,,130,,Naturel,Structure : Bois d'ormes<br>Assise : Rotin,,Longueur : 50 cm<br>Hauteur : 88 cm<br>Largeur : 52 cm<br><br>Hauteur d'assise : 47 cm<br>Largeur d'assise : 42 cm,,1 Chaise<br>Effet usé<br><br>Suporte uen charge maximale de 150 Kg<br>Livré monté,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,52.26,,C416M46,ALSIE Silla Madera Natural M46,0,36,53,63,97,5500,,,,,,,,,Wood pattern,,,,14,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777426,775616,,JU001WWAR4EFES-1,,,2015-04-08 12:21:49,2015-04-15 12:40:45,129,,,,1,,176,,,,,Local warehouse,,1,0,,,,,ES15JUL17-118,,,2021804000414,Grey Wood Chair Alsie Cruz Negra M01,4500,ES15JUL17-118,,,1,29,43,Re-Packaging required,34.8,30.9,29.1,5500,1,,0,,,,,0,774199,,,776965,777426,,Julià Grup,Julià Grup,ESJULI1,,westwing,100457,775616,JU001WWAR4EFES,active,Chaise FINESSE ormes et rotin, gris - L52,,x,,P,0,creation,edited,images,1,,ES15JUL17-118,,China,,130,,Gris,Structure : Bois d'ormes<br>Assise : Rotin,,Longueur : 52 cm<br>Hauteur : 88 cm<br>Largeur : 50 cm<br>Hauteur d'assise : 47 cm,,1 Chaise<br>Effet usé<br><br>Suporte uen charge maximale de 150 Kg<br>Livré monté,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,52.26,,C423M01,ALSIE Silla Madera Gris Cruz Negra M01,0,72,92,52,55,5500,,,,,,,,,Brown,,,,15,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777427,775617,,JU001WWAR4EGES-1,,,2015-04-08 12:21:50,2015-04-15 12:40:45,369,,,,1,,595,,,,,Two-Man-Handling (2MH),,1,37,37 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-119,,,2021804000421,LOTUS Mesa Ø120 Est.roble Nat About Lac.Blco Puro L05,45000,ES15JUL17-119,,,1,31,45,Re-Packaging required,32.9,26.1,24.7,49600,2,,0,,,,,0,774200,,,776966,777427,,Julià Grup,Julià Grup,ESJULI1,,westwing,100509,775617,JU001WWAR4EGES,active,Table LOTUS chêne et acier, blanc et naturel - Ø120,,x,,P,0,creation,edited,images,1,,ES15JUL17-119,,China,,130,,Blanc et naturel,Bois de chêne, bois MDF et acier,,Hauteur : 75 cm<br>Diamètre : 120 cm,,1 Table,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,176.99,,C473L05,LOTUS Mesa Ø120 Est.roble Nat Sobre Lac.Blco Puro L05,0,3,7,127,127,30700,,,,,,,,,Wood pattern,White,,,16,Déco au naturel,Déco au naturel ,active,,,,0,,,
777428,775618,,JU001WWAR4EHES-1,,,2015-04-08 12:21:50,2015-04-15 12:40:45,559,,,,1,,959,,,,,Two-Man-Handling (2MH),,1,56,56 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-120,,,2021804000438,ZORA Mesa 180x90 Natural Est.roble About Lac. Blco P,46000,ES15JUL17-120,,,1,31,45,Re-Packaging required,34.2,27.6,26.2,51000,2,,0,,,,,0,774201,,,776967,777428,,Julià Grup,Julià Grup,ESJULI1,,westwing,100509,775618,JU001WWAR4EHES,active,Table à manger ZORA chêne et acier, blanc et naturel - L180,,x,,P,0,creation,edited,images,1,,ES15JUL17-120,,China,,130,,Blanc et naturel,Bois de chêne, bois MDF et acier,,Longueur : 180 cm<br>Hauteur : 76 cm<br>Largeur : 90 cm,,1 Table à manger,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,285.45,,C476L05,ZORA Mesa 180x90 Est.roble Natural Sobre Lac. Blco P,0,63,101,14,190,32100,,,,,,,,,Wood pattern,White,,,17,Déco au naturel,Déco au naturel ,active,,,,0,,,
777429,775619,,JU001WWAR4EIES-1,,,2015-04-08 12:21:51,2015-04-15 12:40:45,299,,,,1,,479,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-122,,,2021804000445,Only Mesa Center Structure I,19000,ES15JUL17-122,,,1,29,43,Re-Packaging required,33.4,29.7,28.2,20000,1,,0,,,,,0,774202,,,776968,777429,,Julià Grup,Julià Grup,ESJULI1,,westwing,100510,775619,JU001WWAR4EIES,active,Table basse teck et métal, naturel - Ø80,,x,,P,0,creation,edited,images,1,,ES15JUL17-122,,Indonesia,,130,,Naturel,Bois de teck et métal,,Hauteur : 35 cm<br>Diamètre : 80 cm,,1 Table basse,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,142.48,,A167M47,Solo Mesa Centro Estructura Me,0,,40,85,85,20000,,,,,,,,,Wood pattern,Black,,,18,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777430,775620,,JU001WWAR4EJES-1,,,2015-04-08 12:21:51,2015-04-15 12:40:46,249,,,,1,,429,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-124,,,2021804000452,Omaha table center,21000,ES15JUL17-124,,,1,29,43,Re-Packaging required,34.3,30.6,29,23000,1,,0,,,,,0,774203,,,776969,777430,,Julià Grup,Julià Grup,ESJULI1,,westwing,100510,775620,JU001WWAR4EJES,active,Table basse bois de teck, blanc et naturel - Ø65,,x,,P,0,creation,edited,images,1,,ES15JUL17-124,,China,,130,,Blanc et naturel,Structure : Bois de teck<br>Surface : Bois MDF laqué,,Hauteur : 35 cm<br>Diamètre : 65 cm,,1 Table basse<br>Supporte une charge maximale de 20 Kg,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,127.69,,A169L05,Mesa de centro Omaha,0,45,40,71,71,23000,,,,,,,,,Wood pattern,White,,,19,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777431,775621,,JU001WWAR4EKES-1,,,2015-04-08 12:21:52,2015-04-15 12:40:46,219,,,,1,,371,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-125,,,2021804000469,Chrome Table Legs Iukas Center About Teka M47,7500,ES15JUL17-125,,,1,29,43,Re-Packaging required,32.9,29.1,27.5,7500,2,,0,,,,,0,774204,,,776970,777431,,Julià Grup,Julià Grup,ESJULI1,,westwing,100510,775621,JU001WWAR4EKES,active,Table de basse LUKAS teck et acier, argenté et naturel - Ø70,,x,,P,0,creation,edited,images,1,,ES15JUL17-125,,Indonesia,,130,,Argenté et naturel,Structure : Bois de teck<br>Pieds : Acier chromé,,Hauteur : 40 cm<br>Diamètre : 70 cm,,1 Table de basse,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,110.43,,A171M47,Iukas Mesa Centro Patas Cromadas Sobre Teka M47,0,27,76,24,76,7500,,,,,,,,,Wood pattern,Silver / Metallic,,,20,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777436,775626,,JU001WWAR4EPES-1,,,2015-04-08 12:21:54,2015-04-15 12:40:46,129,,,,1,,189,,,,,Local warehouse,,1,0,,,,,ES15JUL17-130,,,2021804000513,Nogin Mural Decoration Wood,5500,ES15JUL17-130,,,1,29,43,Re-Packaging required,35.2,31.4,29.6,6000,1,,0,,,,,0,774209,,,776975,777436,,Julià Grup,Julià Grup,ESJULI1,,westwing,100438,775626,JU001WWAR4EPES,active,Décoration murale NOGIN bois de teck, naturel et noir - Ø60,,x,,P,0,creation,edited,images,1,,ES15JUL17-130,,Indonesia,,130,,Naturel et noir,Bois de teck,,Largeur : 20 cm<br>Diamètre : 60 cm,,1 Décoration murale<br>Matériel de fixation non fourni,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,56.2,,A199M47,NOGIN Mural Decoracion Madera,0,4,63,24,63,6000,,,,,,,,,Brown,Black,,,25,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777437,775627,,JU001WWAR4EQES-1,,,2015-04-08 12:21:55,2015-04-15 12:40:46,279,,,,1,,477,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-131,,,2021804000520,Table THALIA 100x100 Wood N,19000,ES15JUL17-131,,,1,29,43,Re-Packaging required,33.7,30,28.5,20000,1,,0,,,,,0,774210,,,776976,777437,,Julià Grup,Julià Grup,ESJULI1,,westwing,100353,775627,JU001WWAR4EQES,active,Décoration murale THALIA bois de teck, naturel - 100*100,,x,,P,0,creation,edited,images,1,,ES15JUL17-131,,China,,130,,Naturel,Bois de teck recyclé,,Longueur : 100 cm<br>Hauteur : 100 cm<br>Epaisseur : 7 cm,,1 Décoration murale<br>En relief<br>Matériel de fixation non fourni,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,141.98,,A467,THALIA Cuadro 100x100 Madera N,0,9,106,107,13,20000,,,,,,,,,Wood pattern,,,,26,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777438,775628,,JU001WWAR4ERES-1,,,2015-04-08 12:21:55,2015-04-15 12:40:46,119,,,,1,,193,,,,,Local warehouse,,1,0,,,,,ES15JUL17-132,,,2021804000537,Natural Wood Coffee Table DIONE M46,13000,ES15JUL17-132,,,1,29,43,Re-Packaging required,34.1,30.2,28.4,14000,1,,0,,,,,0,774211,,,776977,777438,,Julià Grup,Julià Grup,ESJULI1,,westwing,100461,775628,JU001WWAR4ERES,active,Table d'appoint DIONE bois de teck, naturel - Ø37,,x,,P,0,creation,edited,images,1,,ES15JUL17-132,,China,,130,,Naturel,Bois de teck,,Hauteur : 46 cm<br>Diamètre : 37 cm,,1 Table d'appoint<br>Livré monté,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,57.19,,C188M46,DIONE Mesita Madera Natural M46,0,27,48,39,39,14000,,,,,,,,,Wood pattern,,,,27,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777439,775629,,JU001WWAR4ESES-1,,,2015-04-08 12:21:56,2015-04-15 12:40:46,129,,,,1,,198,,,,,Local warehouse,,1,0,,,,,ES15JUL17-133,,,2021804000544,Teak Wood Coffee Table Batava M47,9500,ES15JUL17-133,,,1,29,43,Re-Packaging required,34.9,31,29.3,10000,1,,0,,,,,0,774212,,,776978,777439,,Julià Grup,Julià Grup,ESJULI1,,westwing,100511,775629,JU001WWAR4ESES,active,Table BATAVA bois de teck, naturel - L47,,x,,P,0,creation,edited,images,1,,ES15JUL17-133,,Indonesia,,130,,Naturel,Bois de teck,,Longueur : 47 cm<br>Hauteur : 51 cm<br>Largeur : 25 cm,,1 Table,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,58.67,,C189M47,Batava Mesita Madera Teka M47,0,,54,30,52,10000,,,,,,,,,Wood pattern,,,,28,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777440,775630,,JU001WWAR4ETES-1,,,2015-04-08 12:21:57,2015-04-15 12:40:46,189,,,,1,,297,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-134,,,2021804000551,Natural Wood Coffee Table HONEB M46,8000,ES15JUL17-134,,,1,29,43,Re-Packaging required,32.8,29,27.4,8500,1,,0,,,,,0,774213,,,776979,777440,,Julià Grup,Julià Grup,ESJULI1,,westwing,100516,775630,JU001WWAR4ETES,active,Table d'appoint BENN bois de teck, naturel - L50,,x,,P,0,creation,edited,images,1,,ES15JUL17-134,,Indonesia,,130,,Naturel,Bois de teck,,Longueur : 50 cm<br>Hauteur : 46 cm<br>Largeur : 40 cm,,1 Table d'appoint,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,88.25,,C192M46,HONEB Mesita Madera Natural M46,0,27,53,47,57,8500,,,,,,,,,Wood pattern,,,,29,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777441,775631,,JU001WWAR4EUES-1,,,2015-04-08 12:21:57,2015-04-15 12:40:46,169,,,,1,,264,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-135,,,2021804000568,Kwango Mesita Iron + wood Teka M47,13800,ES15JUL17-135,,,1,29,43,Re-Packaging required,34.6,30.8,29.2,14500,1,,0,,,,,0,774214,,,776980,777441,,Julià Grup,Julià Grup,ESJULI1,,westwing,100461,775631,JU001WWAR4EUES,active,Table KWANGO bois de teck, naturel - L30,,x,,P,0,creation,edited,images,1,,ES15JUL17-135,,China,,130,,Naturel,Bois de teck,,Longueur : 30 cm<br>Hauteur : 44 cm<br>Largeur : 30 cm,,1 Table,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,78.39,,C198M47,KWANGO Mesita Hierro+madera Teka M47,0,3,47,32,32,14500,,,,,,,,,Wood pattern,,,,30,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777442,775632,,JU001WWAR4EVES-1,,,2015-04-08 12:21:58,2015-04-15 12:40:46,189,,,,1,,307,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-136,,,2021804000575,FENTON Piece Decorative Teak Wood,17600,ES15JUL17-136,,,1,29,43,Re-Packaging required,34.7,31,29.4,18600,1,,0,,,,,0,774215,,,776981,777442,,Julià Grup,Julià Grup,ESJULI1,,westwing,100511,775632,JU001WWAR4EVES,active,Table d'appoint FENTON bois de teck, naturel - L33,,x,,P,0,creation,edited,images,1,,ES15JUL17-136,,China,,130,,Naturel,Bois de teck,,Longueur : 33 cm<br>Hauteur : 48 cm<br>Largeur : 33 cm,,1 Table d'appoint<br>Livré monté,,,,,,Essuyer avec un chiffon humide,2,,,,,0,1,0,0,0,91.21,,C486M47,FENTON Pieza Decorativa Madera Teca,0,72,49,36,36,18600,,,,,,,,,Wood pattern,,,,31,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777443,775633,,JU001WWAR4EWES-1,,,2015-04-08 12:21:58,2015-04-15 12:40:46,499,,,,1,,805,,,,,Two-Man-Handling (2MH),,1,50,50 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-137,,,2021804000582,Filicia Mesa 80x80 M47 Natural Wood Center,49000,ES15JUL17-137,,,1,31,45,Re-Packaging required,34,27.3,25.9,40000,1,,0,,,,,0,774216,,,776982,777443,,Julià Grup,Julià Grup,ESJULI1,,westwing,100510,775633,JU001WWAR4EWES,active,Table basse FILICIA teck et verre trempé, naturel - L80,,x,,P,0,creation,edited,images,1,,ES15JUL17-137,,China,,130,,Naturel,Structure : Bois de teck<br>Surface : Verre trempé<br>Surface interne : Bois recyclé,,Longueur : 80 cm<br>Hauteur : 38 cm<br>Largeur : 80 cm,,1 Table basse,,,,,,Essuyer avec un chiffon humide,2,,,,,0,1,0,0,0,239.6,,C488M47,FILICIA Mesa Centro 80x80 Madera Natural M47,0,61,42,84,84,40000,,,,,,,,,Wood pattern,,,,32,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777444,775634,,JU001WWAR4EXES-1,,,2015-04-08 12:21:59,2015-04-15 12:40:46,219,,,,1,,327,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-138,,,2021804000599,INKA M46 Natural Wood Decorative Column,20000,ES15JUL17-138,,,1,29,43,Re-Packaging required,34.3,30.6,29,22400,1,,0,,,,,0,774217,,,776983,777444,,Julià Grup,Julià Grup,ESJULI1,,westwing,100087,775634,JU001WWAR4EXES,active,Colonne décorative INKA bois et métal, naturel - H70,,x,,P,0,creation,edited,images,1,,ES15JUL17-138,,China,,130,,Naturel,Bois et métal,,Diamètre : 35 cm<br>Hauteur : 70 cm,,1 Colonne décorative,,,,,,Essuyer avec un chiffon humide,2,,,,,0,1,0,0,0,97.12,,C503M46,INKA Columna Decorativa Madera Natural M46,0,63,40,74,40,22400,,,,,,,,,Wood pattern,,,,33,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777445,775635,,JU001WWAR4EYES-1,,,2015-04-08 12:21:59,2015-04-15 12:40:46,139,,,,1,,222,,,,,Local warehouse,,1,0,,,,,ES15JUL17-139,,,2021804000605,Wood Wall Decor SAWA Teka M47,6000,ES15JUL17-139,,,1,29,43,Re-Packaging required,36.1,32.3,30.6,7000,1,,0,,,,,0,774218,,,776984,777445,,Julià Grup,Julià Grup,ESJULI1,,westwing,100438,775635,JU001WWAR4EYES,active,Décoration murale AWAS bois de teck, naturel - Ø60,,x,,P,0,creation,edited,images,1,,ES15JUL17-139,,Indonesia,,130,,Naturel,Bois de teck,,Largeur : 3 cm<br>Diamètre : 60 cm,,1 Décoration murale<br>Matériel de fixation non fourni,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,66.06,,EA290M47,SAWA Decoracion Pared Madera Teka M47,0,27,9,65,65,7000,,,,,,,,,Wood pattern,,,,34,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777446,775636,,JU001WWAR4EZES-1,,,2015-04-08 12:22:00,2015-04-15 12:40:46,519,,,,1,,993,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-140,,,2021804000612,White Skin Rug 160x230 LUBECK P33,6810,ES15JUL17-140,,,1,29,43,Re-Packaging required,33.7,30.1,28.7,8300,1,,0,,,,,0,774219,,,776985,777446,,Julià Grup,Julià Grup,ESJULI1,,westwing,100285,775636,JU001WWAR4EZES,active,Tapis patchwork LUBECK cuir naturel, blanc - 160*230,,x,,P,0,creation,edited,images,1,,ES15JUL17-140,,China,,130,,Blanc,Cuir naturel,,Longueur : 230 cm<br>Largeur : 160 cm,,1 Tapis patchwork<br><br>Des variations de formes et de couleurs peuvent exister en raison de la provenance naturelle des matériaux de fabrication utilisés,,,,,,Se recomienda limpieza profesional,2,,,,,0,1,0,0,0,295.31,,A737P33,LUBECK Alfombra 160x230 Piel Blanco P33,0,9,16,16,162,8300,,,,,,,,,White,,,,35,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777448,775638,,JU001WWAR4F1ES-1,,,2015-04-08 12:22:01,2015-04-15 12:40:47,39,,,,1,,52,,,,,Local warehouse,,1,0,,,,,ES15JUL17-142,,,2021804000636,LALIT Game 2 Portafotos Wood Multicolor M35,1300,ES15JUL17-142,,,1,29,43,Re-Packaging required,36.2,31.1,28.4,1300,1,,0,,,,,0,774221,,,776987,777448,,Julià Grup,Julià Grup,ESJULI1,,westwing,100349,775638,JU001WWAR4F1ES,active,2 Cadres photos LILIT, bois et acier - multicolore,,x,,P,0,creation,edited,images,1,,ES15JUL17-142,,China,,130,,Multicolore,Bois MDF et acier,,Grand modèle :<br>Epaisseur : 2 cm<br>Hauteur : 26 cm<br>Longueur : 21 cm<br><br>Petit modèle<br>Epaisseur : 2 cm<br>Hauteur : 19 cm<br>Longueur : 24 cm,,2 Cadres photos,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,15.28,,A567M35,LALIT Juego 2 Portafotos Madera Multicolor M35,0,7,24,8,30,1300,,,,,,,,,Wood pattern,,,,37,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777449,775639,,JU001WWAR4F2ES-1,,,2015-04-08 12:22:01,2015-04-15 12:40:47,359,,,,1,,587,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-143,,,2021804000643,Standing Lamp MOLHAS Tropical Timber discolored M46,6700,ES15JUL17-143,,,1,29,43,Re-Packaging required,35,31.5,30,6800,1,,0,,,,,0,774222,,,776988,777449,,Julià Grup,Julià Grup,ESJULI1,,westwing,100445,775639,JU001WWAR4F2ES,active,Lampadaire NUBA bois recyclé, naturel - H177,,x,,P,0,creation,edited,images,1,,ES15JUL17-143,,China,,130,,Naturel,Bois recyclé et bois MDF,,Hauteur : 177 cm<br>Diamètre : 35 cm,,1 Lampadaire<br>Ampoule conseillée de type LED, max 9W - catégorie A<br>Ampoule fournie,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,174.52,,A100M46,MOLHAS Lampara De Pie Madera Tropical Decolorada M46,0,18,30,30,180,6800,,,,,,,,,Wood pattern,,,,38,Déco au naturel,Déco au naturel ,active,,,,0,,,
777450,775640,,JU001WWAR4F3ES-1,,,2015-04-08 12:22:02,2015-04-15 12:40:47,339,,,,1,,562,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-144,,,2021804000650,Standing Lamp NUBA Tropical Timber discolored Panta,10500,ES15JUL17-144,,,1,29,43,Re-Packaging required,35.8,32.3,30.8,10500,2,,0,,,,,0,774223,,,776989,777450,,Julià Grup,Julià Grup,ESJULI1,,westwing,100445,775640,JU001WWAR4F3ES,active,Lampadaire coton, blanc et naturel - H177,,x,,P,0,creation,edited,images,1,,ES15JUL17-144,,Indonesia,,130,,Blanc et naturel,Coton et bois MDF,,Longueur : 55 cm<br>Hauteur : 177 cm<br>Largeur : 55 cm,,1 Lampadaire<br>Ampoule conseillée de type E7, max 60W - 230 V<br>Ampoule basse consommation, max 13 W<br>Ampoule non fournie<br>Fréquence d'entrée nominale 50Hz<br>Luminaire adapté à la classe energètique de type II,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,167.13,,A102FN39,NUBA Lampara De Pie Madera Tropical Decolorada Panta,0,10,158,36,36,9800,,,,,,,,,White,Wood pattern,,,39,Déco au naturel,Déco au naturel ,active,,,,0,,
